Sr. No.,Reference No.,MSN,Telco,Sim No,Sim Id,PROJECT
448,29159350291100,3798007541,Ufone,03313511361,8941003415431755991,COSMOS
449,29159350291200,3798007597,Ufone,03313511349,8941003415431755990,COSMOS
450,29159350299003,3798007584,Ufone,03313511479,8941003415431755994,COSMOS
451,29159350299004,3798007525,Ufone,03313511576,8941003415431755995,COSMOS
452,29159350299308,3798007540,Ufone,03313511409,8941003415431755992,COSMOS
453,29159350430004,3798007568,Jazz,03058939289,899220004015423782,COSMOS
454,29159350015402,3798007677,Ufone,03340039429,8941003415431755731,COSMOS
455,29159350015705,3798007479,Ufone,03340039644,8941003415431755754,COSMOS
456,29159350015800,3798007535,Ufone,03340304968,8941003415431755887,COSMOS
457,29159350034105,3798007534,Ufone,03340039658,8941003415431755756,COSMOS
458,29159350034106,3798007552,Ufone,03340039618,8941003415431755752,COSMOS
459,29159350034302,3798007556,Ufone,03340039446,8941003415431755732,COSMOS
460,29159350066002,3798007567,Ufone,03340039518,8941003415431755745,COSMOS
461,29159350066708,3798007577,Ufone,03340304988,8941003415431755889,COSMOS
462,29159350067405,3798007595,Ufone,03340039361,8941003415431755725,COSMOS
463,29159350091004,3798007590,Ufone,03340039705,8941003415431755757,COSMOS
464,29159350940306,3798007566,Ufone,03313521421,8941003415431756127,COSMOS
465,29159350940307,3798007548,Ufone,03313521527,8941003415431756128,COSMOS
466,29159350940308,3798007675,Ufone,03313521627,8941003415431756135,COSMOS
467,29159350940310,3798007542,Ufone,03313521368,8941003415431756126,COSMOS
468,29159350005810,3798007515,Ufone,03340038988,8941003415431755674,COSMOS
469,29159350010703,3798007563,Ufone,03340038990,8941003415431755675,COSMOS
470,29159350010705,3798007526,Ufone,03340038981,8941003415431755673,COSMOS
471,29159350181803,3798007588,Zong,03104393344,899204240318026167,COSMOS
472,29159350210305,3798007598,Jazz,03058939322,899220004015423783,COSMOS
473,29159350363802,3798007674,Ufone,03340039026,8941003415431755678,COSMOS
474,29159350363907,3798007656,Ufone,03340039037,8941003415431755679,COSMOS
475,29159350410805,3798007606,Ufone,03340305121,8941003415431755907,COSMOS
476,29159350431800,3798007614,Jazz,03058939036,899220004015423781,COSMOS
477,29159350432504,3798007612,Ufone,03340305119,8941003415431755906,COSMOS
478,29159350455905,3798007491,Ufone,03340039038,8941003415431755680,COSMOS
479,29159350455910,3798007586,Ufone,03340304969,8941003415431755888,COSMOS
480,29159350940309,3798007589,Ufone,03313521621,8941003415431756134,COSMOS
481,29151740056010,2998006984,Ufone,03313681695,894100341543175,COSMOS
482,29151740070906,2998007011,Ufone,03320354255,894100341543175,COSMOS
483,29151740140123,2998007057,Ufone,03313686047,894100341543175,COSMOS
484,29151740140211,2998006974,Ufone,03313678782,894100341543175,COSMOS
485,29151740140215,2998007063,Ufone,03313686490,894100341543175,COSMOS
